review_token,Performance and Stability
"[144, 115, 808, 46, 213, 101, 28, 49, 22, 285, 32, 44, 21]",0
"[107, 4, 45, 28, 38, 73, 41, 4, 15, 20, 159, 156, 4, 1764, 279, 182, 45, 21, 111]",0
"[244, 6, 16, 19, 5, 115, 1, 3, 28, 165, 4, 12, 69, 181, 103, 196, 183, 541, 20, 26, 196, 210, 8]",0
"[13, 85, 48, 23, 16, 57, 47, 1, 3, 30, 248, 14, 200, 1173, 247, 95, 193, 124]",0
"[58, 27, 201, 189, 1, 254, 357, 38, 87, 4, 32, 10, 69, 4, 8, 254, 357, 19, 1634]",0
"[55, 48, 6, 115, 37, 1, 83, 30, 165, 16, 9, 82, 23, 204, 18, 8, 37, 131, 131, 638, 93]",0
"[74, 201, 8, 23, 16, 9, 70, 103, 45, 148, 9, 1, 243, 29, 30, 93, 134, 32, 5, 260, 21, 2, 8]",0
"[1, 3, 4, 66, 42, 12, 151]",0
"[6, 57, 188, 164, 25, 105, 8, 216, 459, 30, 109, 514, 41, 2, 68]",0
"[29, 41, 64, 35, 333, 40, 105, 28, 30, 109, 252, 1342, 5, 8, 14]",0
"[1, 166, 4, 287, 88, 30, 6, 930, 5, 176, 18, 12, 264, 59, 773, 18, 88, 794]",0
"[43, 79, 130, 20, 45, 19, 178, 38, 111, 595, 150, 98]",0
"[45, 28, 26, 282, 452, 65, 446, 16, 9, 82, 21, 64, 50, 45, 2]",0
"[2, 2, 238, 17, 30, 99, 311, 325, 325, 13, 2, 95, 634, 4, 1, 349, 183, 95, 1, 53, 13, 2, 1, 77]",0
"[15, 8, 22, 17, 76, 148, 67, 21, 19, 178, 163, 28, 24, 8, 30, 109, 97]",0
"[2, 8, 286, 76, 7, 26, 193, 25, 12, 7, 4, 3, 5, 224, 158, 8, 1, 564, 76, 53, 2, 13]",1
"[135, 146, 59, 18, 57, 82, 6, 23, 59, 18, 37, 357, 51, 38, 638, 217, 579, 105, 518, 1, 243, 8, 67, 282, 51, 207]",0
"[167, 28, 121, 79, 50, 38, 43, 55, 10, 251, 57]",0
"[178, 1, 186, 189, 44, 21, 27, 23, 15, 37, 189, 8, 474]",0
"[87, 17, 109, 1, 311, 30, 99, 14, 18, 8, 1, 83, 2123, 18, 49, 39, 18, 12, 68, 87, 158]",0
"[22, 15, 145, 411, 270, 315, 119, 10, 15, 124, 17, 139, 67, 17, 15, 8, 76, 148, 46, 363, 968, 131, 35, 352, 1, 10, 1310, 1678, 4, 25, 38]",0
"[29, 1, 3, 5, 90, 69, 47, 279, 128, 16, 140, 1, 3, 90, 134, 86, 20, 171, 16, 1, 10, 331, 44]",0
"[293, 225, 56, 99, 201, 105, 8, 67, 82, 10, 15, 9, 51, 36, 58, 497, 60, 60, 106]",0
"[2, 1, 77, 145, 23, 64, 35, 10, 272, 287, 1, 806, 30, 7, 34, 191, 32, 44]",0
"[256, 6, 16, 88, 56, 267, 268, 9, 49, 20, 274, 8, 1, 14, 46, 213, 169, 339, 30, 109, 185, 6, 14, 32, 5, 44, 7, 11, 228, 100]",0
"[6, 14, 9, 32, 72, 7, 23, 4, 50, 114, 6, 5, 42, 5, 185, 55, 21, 543, 262, 43, 11, 397, 32, 5, 36, 100, 7, 6, 67, 1, 3, 4, 50]",0
"[40, 15, 271, 527, 17, 9, 26, 21, 163, 287, 293, 511, 271, 19, 200, 21, 26, 144, 15, 114, 484, 224]",0
"[2, 14, 43, 1777, 154, 3, 1, 43, 2, 177, 13, 21, 9, 461, 120, 42, 130, 20]",0
"[34, 4, 45, 28, 367, 99, 30, 34, 191, 161, 34, 252, 47, 56, 87]",0
"[7, 36, 58, 60, 2, 14, 22, 120, 19, 7, 216, 32, 7, 4, 209, 5, 24, 63, 40, 70, 213, 89, 35, 169, 19, 120, 42, 139, 40, 1, 10, 143, 154, 546, 217, 93, 854, 122, 230, 64]",0
"[32, 41, 115, 263, 298, 657, 575, 41, 53, 65, 1128, 970, 803, 1324, 7, 546]",0
"[68, 80, 26, 110, 2, 94, 32, 12, 14, 259, 145, 7, 23, 4, 37, 28, 30, 117, 10]",0
"[2, 626, 118, 17, 212, 248, 647, 6, 1237, 1349, 316, 1359, 9, 167, 28, 515, 482, 188, 1, 548]",0
"[174, 98, 158, 1, 10, 14, 8, 34, 191, 20, 105, 28, 280, 34, 117, 248, 124]",0
"[7, 6, 11, 19, 138, 6, 102, 40, 351, 45, 19, 49, 61, 16]",0
"[35, 23, 6, 5, 475, 157, 61, 92, 163, 163, 202, 26, 6, 5, 475, 1, 343, 21, 99, 187, 187]",0
"[40, 142, 5, 532, 37, 104, 427, 376, 15, 213, 119, 163, 163, 28, 85, 159]",0
"[250, 145, 16, 345, 5, 721, 1350, 28, 30, 6, 5, 288, 82, 8, 19, 161, 21, 92, 20, 1, 3]",0
"[105, 4, 25, 1, 442, 34, 252, 185, 27, 201, 67, 17, 105, 23, 109, 12, 548, 69, 3, 627, 191, 212, 829, 69, 3, 4, 476, 48, 24, 63]",0
"[1, 240, 1569, 62, 201, 8, 433, 7, 6, 4, 24, 8, 24, 8, 131, 131, 118, 148, 30, 12, 68, 2, 12, 68, 116, 44, 8, 27, 696, 954]",0
"[2, 1, 14, 6, 16, 1, 3, 3, 213, 28, 84, 76, 26, 23, 16, 5, 136, 1, 83]",0
"[124, 2, 308, 174, 6, 146, 11, 37, 1, 3, 79, 8, 84, 319]",0
"[5, 152, 34, 191, 1, 3, 30, 117, 49, 33, 22, 43, 93, 121, 316, 65, 2, 68]",0
"[29, 142, 5, 69, 35, 12, 7, 53, 1, 3, 5, 64, 135, 38, 1, 3, 64, 590]",0
"[29, 1, 3, 59, 18, 8, 27, 167, 28, 6, 218, 2, 53, 21, 9, 49, 20, 167]",0
"[2, 12, 44, 437, 343, 47, 260, 683, 548, 79, 347, 92, 311, 302, 111, 1, 166, 1805]",0
"[132, 29, 883, 5, 115, 37, 25, 1, 3, 5, 152, 38, 1, 306]",0
"[70, 17, 238, 163, 217, 1, 289, 289, 44, 21, 408, 8, 2126, 153, 230, 16, 8]",0
"[87, 146, 475, 9, 142, 5, 475, 1, 3, 4, 590, 55, 161, 225, 144, 117, 349, 225, 17, 475, 3, 4, 590, 1, 3]",0
"[114, 86, 199, 11, 52, 1, 3, 34, 241, 47, 1, 45, 28]",0
"[69, 319, 119, 197, 98, 23, 16, 290, 30, 9, 184, 11, 45, 1, 3, 23, 4, 127, 290]",0
"[6, 279, 128, 2, 45, 1, 3, 31, 18, 88, 204, 18, 1, 186]",0
"[78, 155, 91, 79, 8, 433, 99, 160, 4, 143, 3, 4, 13, 2, 1, 245, 432, 823, 38, 367, 250]",0
"[71, 14, 5, 104, 329, 41, 218, 1183, 4, 137]",0
"[33, 74, 29, 1, 3, 5, 1216, 65, 4, 396, 75, 30, 6, 16, 96, 23, 43, 4, 740, 30, 443, 217]",0
"[1, 83, 6, 53, 9, 1, 3, 4]",0
"[12, 7, 199, 229, 165, 4, 25, 67, 9, 142, 15, 152, 89, 15, 37, 208, 1, 3, 5, 152, 21]",0
"[24, 416, 194, 214, 31, 96, 9, 126, 284, 122, 67, 122, 174, 737, 727, 7, 4, 179, 450, 608, 679, 65, 220, 44, 62, 431, 284]",0
"[15, 422, 126, 152, 35, 1, 343]",0
"[15, 32, 7, 6, 16, 57, 9, 15, 8, 1, 320, 19, 105, 8, 84, 110, 436, 284, 8, 5, 14, 29, 80]",0
"[145, 23, 4, 88, 389, 70, 257, 28, 30, 34, 191, 13, 6, 11, 18, 268, 49, 20, 70, 257, 56, 163, 150, 72, 2]",0
"[105, 35, 8, 67, 17, 23, 31, 88, 878, 37, 1, 34, 32, 44]",0
"[23, 16, 1, 3, 229, 186, 357, 638, 23, 542, 141, 39, 213, 2]",0
"[126, 54, 112, 45, 276, 316, 482, 65, 12, 71, 722, 32, 44]",0
"[2, 13, 33, 14, 73, 178, 178, 293, 111, 99, 434, 22, 77]",0
"[85, 7, 23, 31, 18, 40, 45, 206, 6, 16, 30, 6, 144, 23, 31, 21, 1, 3, 30, 52, 871, 134, 26, 18]",0
"[26, 1, 1133, 446, 408, 130, 12, 22, 4, 1, 255, 371, 545, 66, 180, 12, 31, 18, 363, 238, 28, 382]",0
"[6, 11, 4, 78, 97]",0
"[852, 16, 43, 340, 586, 37, 1, 3, 5, 152, 56, 86, 443, 72, 16, 372, 12, 5, 620, 47, 1, 17, 173]",0
"[132, 29, 118, 17, 63, 2, 8, 74, 427, 4, 70, 213, 169, 30, 99, 2128]",0
"[106, 19, 97, 60, 11, 44, 28, 153, 93, 204, 24, 160, 439, 957]",1
"[116, 173, 592, 378, 24, 347, 693, 16, 7, 7, 6, 16, 9, 276, 101, 523, 941, 19, 523, 8, 6, 150, 29, 651, 32, 5, 44, 7, 6, 213, 227, 116, 44]",0
"[287, 1, 3, 5, 152, 214, 535, 94, 29, 27, 30, 6, 16, 32, 5, 331, 27]",0
"[1, 776, 323, 1158, 463, 1682, 66, 125, 1683, 164, 571, 89, 644, 15, 70, 86, 271, 15, 388, 1683, 125]",0
"[34, 191, 70, 45, 26, 252, 97, 2129, 135, 180, 16]",0
"[2, 1, 83, 299, 54, 1, 3, 5, 4, 1, 559, 171, 95, 53, 113, 80, 92, 1, 3, 4, 66, 50, 2, 512]",0
"[29, 142, 5, 115, 35, 12, 5, 53, 1, 3, 5, 4, 590, 21]",0
"[1682, 1437, 40, 70, 45, 30, 366, 4, 47, 16, 1, 100]",0
"[2, 13, 33, 14, 7, 70, 4, 5, 2, 35, 13, 9, 29, 63, 1281, 1, 3, 27]",0
"[2, 8, 33, 87, 145, 23, 64, 54, 1, 3, 39, 320, 960, 62, 85, 48, 2, 8]",0
"[239, 4, 25, 70, 65, 644, 1, 83, 94, 33, 111, 86, 32, 5, 44, 94, 489]",0
"[70, 38, 1213, 214, 121, 66, 54, 79, 127, 30, 297, 8, 11, 9, 70, 38, 168]",0
"[70, 45, 19, 105, 12, 67, 93, 12, 568, 1401, 487, 56, 116, 44]",0
"[29, 128, 13, 7, 1, 166, 90, 354, 47, 1, 3, 30, 69, 291, 11, 16, 525, 10, 168, 10, 353, 8, 27]",0
"[13, 85, 35, 6, 393, 128, 1, 43, 4, 405, 235, 405, 1053, 103, 148, 28, 128]",0
"[6, 16, 47, 219, 1375, 124, 19, 33, 111, 30, 99, 248, 289, 33, 44]",0
"[13, 69, 2, 12, 95, 164, 172, 106, 73, 293, 583, 5, 117, 217, 9, 1, 168, 84, 663, 34, 307, 13, 41, 166, 589]",0
"[2, 11, 174, 12, 7, 278, 115, 8, 217, 5, 99, 514, 9, 66, 312, 171, 16, 74]",0
"[1188, 103, 45, 9, 51, 165, 64, 3, 38, 39, 653]",0
"[178, 46, 45, 271, 8, 46, 175, 169, 28, 39, 212, 62, 69, 213, 21, 271, 32, 44]",0
"[124, 150, 23, 90, 791, 20, 993, 28, 34, 252, 191, 344, 191, 550, 450, 56, 20]",0
"[2, 8, 6, 14, 17, 499, 1282, 18, 8, 22, 3, 5, 110, 347, 71, 798, 1, 154]",0
"[2, 1, 83, 256, 31, 18, 57, 93, 287, 1, 3, 4, 410, 161, 21, 30, 109, 19, 117, 185, 49, 14, 19, 22]",0
"[328, 78, 1204, 50, 12, 108, 531, 1363, 126, 66, 27, 188, 1, 311]",0
"[78, 14, 2, 112, 10, 367, 390, 91, 62, 245, 1571, 36, 497, 58]",0
"[200, 200, 168, 73, 15, 45, 32, 26, 1, 3, 270, 84, 110, 24, 12, 4, 38, 45]",0
"[109, 14, 131, 70, 45, 121, 4, 50, 6, 31, 18, 268, 223, 339, 32, 383, 44]",0
"[2, 87, 109, 1519, 117, 22, 45, 45, 28, 398, 32, 150, 126, 8, 461, 21, 4, 50]",0
"[24, 29, 27, 51, 23, 31, 34, 222, 5, 2, 181, 3, 34, 626, 299, 729, 222, 5, 626, 173, 222, 229, 3, 77, 151, 2, 32, 353, 13, 12, 150, 34, 626, 157, 2, 689]",0
"[7, 334, 620, 58, 323, 281, 278, 329, 53, 19, 7, 334, 36, 58, 26, 10, 329, 557, 201, 660, 22, 15, 19, 144, 18, 228, 1212, 892, 32]",0
"[274, 311, 1, 10, 111, 9, 82, 64, 333, 673, 242, 70, 363, 45, 384, 384, 1009, 1009, 13, 11, 57, 181, 1, 166, 12]",0
"[32, 84, 412, 152, 103, 575, 148, 38, 1, 255, 496, 482, 21]",0
"[22, 15, 26, 23, 15, 157, 144, 15, 118, 17, 163, 217, 269, 131, 149, 21, 89, 220, 1684]",0
"[142, 11, 1, 59, 60, 434, 18, 12, 7, 31, 128, 19, 295, 353, 125, 250, 142, 31, 12, 18, 119, 59, 174, 94, 353, 8]",0
"[14, 17, 33, 155, 3, 2130, 25, 46, 91, 97]",1
"[118, 7, 6, 31, 18, 1, 3, 34]",0
"[107, 4, 112, 10, 111, 159, 95, 16, 708, 304, 23, 4, 127, 20, 17, 13, 2]",0
"[6, 11, 92, 20, 118, 180]",0
"[15, 22, 28, 70, 105, 30, 70, 34, 191, 252, 47, 56]",0
"[631, 21, 1400, 390, 454, 56, 12, 62, 13, 2, 112, 45, 82, 23, 4, 42, 19, 35, 39, 10, 15, 89, 202, 62, 27, 69, 3, 4, 42]",0
"[70, 167, 121, 79, 42, 30, 99, 97, 32, 44]",0
"[40, 70, 167, 109, 254, 30, 7, 11, 18, 49, 45, 1, 83, 32, 44, 72, 24]",0
"[40, 51, 53, 8, 67, 27, 103, 8, 109, 8, 111, 1, 1417, 51, 207, 10, 20, 76, 153, 3, 5, 53, 35, 8]",0
"[142, 5, 115, 40, 1, 3, 16, 27, 1, 10, 405, 43, 16]",0
"[300, 169, 236, 5, 1037, 64, 42, 1020, 84, 300, 169, 2131, 236, 188, 42, 130, 73, 571, 12, 5, 1685, 84, 416, 253, 50, 130, 278, 26, 247, 300, 169, 5, 1037]",0
"[11, 57, 109, 87, 276, 64, 447, 183, 64, 15, 63, 15, 5, 175, 85, 507, 64, 34, 15, 47, 109, 87, 521]",0
"[2, 250, 6, 16, 96, 9, 82, 79, 54, 75, 203, 49, 464, 117]",0
"[30, 109, 7, 14, 9, 40, 114, 4, 24, 8, 27, 30, 7, 6, 16, 7, 74, 1, 334, 16, 21]",0
"[26, 82, 64, 25, 46, 163, 163, 99, 30, 191, 311, 32, 631, 21]",0
"[195, 398, 159, 2, 43, 79, 109, 14, 20, 114, 86, 178, 45, 652, 8, 43, 79, 50, 20, 5, 110, 141]",0
"[7, 1120, 58, 89, 58, 60, 70, 235, 408, 19, 950, 791, 2132, 122, 1429, 26, 6, 160, 21, 7, 104, 58, 21]",0
"[14, 3, 4, 54, 2133, 42, 73, 26, 3, 34, 117, 248, 10, 498, 2134, 27]",0
"[279, 80, 16, 24, 153, 3, 4, 50, 9, 234, 1, 3, 10, 20, 168, 74]",0
"[2, 500, 99, 97, 5, 202, 505, 5, 2, 13, 238, 124]",0
"[13, 29, 21, 24, 43, 4, 202, 413, 20, 97, 17, 82, 23, 4, 2, 24, 13, 412, 167, 74, 17, 48, 433, 1028, 248, 5, 438, 43, 4, 202, 20, 3, 113, 254, 1028, 647, 124, 48, 408, 24, 13]",0
"[7, 36, 58, 60, 54, 942, 119, 293, 45, 32, 132, 41, 383, 44, 329, 13, 81, 36]",0
"[93, 142, 44, 170, 112, 148, 29, 63, 24, 168, 21, 1, 166, 4]",0
"[109, 6, 14, 37, 186, 15, 1, 83, 21, 306, 4, 37, 285, 149, 21, 149, 21]",0
"[49, 78, 14, 70, 163, 20, 109, 8]",0
"[30, 7, 6, 16, 9, 29, 82, 6, 5, 152, 25, 40, 785, 30, 99, 311, 492, 13, 29]",0
"[2, 8, 14, 9, 29, 112, 10, 105, 28, 30, 109, 191, 344, 7, 33, 212, 29, 27]",0
"[225, 17, 21, 211, 4, 131, 213, 169, 82, 101, 21, 105, 27, 67, 17, 74, 17]",0
"[6, 31, 18, 57, 92, 20, 1, 3, 364, 41, 262, 175, 4, 1, 272, 66, 1, 176, 5, 300, 281]",0
"[61, 10, 182, 4, 6, 10, 272, 782, 281, 242, 2, 55, 1, 358, 240, 4]",0
"[66, 14, 405, 189, 351, 162, 8, 99, 208, 152, 25, 157, 4, 42, 12, 68, 106]",1
"[44, 72, 126, 1168, 145, 411, 6, 11, 49, 20, 45, 124]",0
"[29, 63, 13, 2, 24, 46, 208, 27, 178, 105, 8, 67, 17, 28, 82, 10, 318, 94, 46, 105, 1, 10, 357, 19, 499, 357, 474]",0
"[32, 72, 24, 5, 567, 42, 14, 21, 54, 79, 163, 28, 30, 191, 7, 527, 17, 7, 6, 16, 67, 290]",0
"[4, 75, 203, 22, 45, 183, 621, 291, 749, 86, 45, 712, 7, 171, 53, 381, 31, 18]",0
"[140, 291, 7, 257, 16, 63, 41, 101, 43, 16, 21, 9, 1, 3, 101, 1, 3, 64, 204, 16]",0
"[574, 16, 88, 389, 40, 12, 516, 633, 163, 30, 109, 14, 28, 32, 44]",0
"[22, 15, 4, 61, 551, 6, 10, 15, 28, 99, 118, 38, 549, 26, 4]",0
"[106, 13, 2, 155, 280, 26, 236, 50, 112, 5, 108, 1, 208, 76, 19, 71, 8, 21, 26, 66, 119, 130, 172]",1
"[14, 26, 442, 84, 125, 427, 134, 279, 20, 115, 2, 13, 33, 111, 86]",0
"[13, 29, 82, 64, 79, 40, 208, 208, 27, 30, 99, 1]",0
"[195, 500, 2, 13, 259, 259, 15, 15, 67, 17, 47, 45, 1, 83, 1, 255, 53, 2, 569]",0
"[126, 66, 75, 33, 174, 280, 1093, 1354, 14, 14, 19, 66, 30, 454, 89, 206, 978]",0
"[78, 106, 6, 684, 34, 252, 22, 15, 67, 339, 104, 21, 39, 31, 18, 25, 14, 701, 95, 104, 26, 25, 828, 435, 425, 684, 991, 132]",0
"[43, 79, 50, 427, 33, 105, 67, 17, 49, 183, 2, 61, 12, 1514, 75, 203, 32, 44, 72, 26, 3, 97, 269, 573, 1086, 223, 159, 267]",0
"[162, 109, 39, 722, 3, 230, 70, 1155, 208, 382]",0
"[167, 28, 29, 27, 30, 274, 248, 33, 14, 116, 5, 44]",0
"[29, 27, 40, 1, 3, 163, 333, 11, 6, 115, 6, 28, 85, 21, 38, 58, 62, 113, 3, 163, 69, 58]",0
"[107, 144, 15, 651, 105, 1185, 24, 139, 15, 1, 3, 270, 21]",0
"[2, 1, 3, 43, 4, 54, 50, 38, 7, 36, 58, 200, 32, 94, 347, 457, 447, 3, 4]",0
"[32, 17, 66, 12, 83, 72, 145, 4, 130, 286, 1848, 1, 3, 178, 3, 85, 48, 358, 1, 48, 159, 2]",0
"[167, 28, 30, 109, 14, 6, 34, 1304, 126, 35, 47]",0
"[173, 36, 58, 174, 66, 54, 50, 89, 972, 175, 178, 189, 1284, 158, 4, 74, 32, 44, 21, 81, 36]",0
"[160, 170, 287, 122, 359, 19, 408, 122, 212, 417, 3, 648, 313, 167]",0
"[2, 24, 195, 160, 22, 17, 287, 12, 1364, 126, 195, 160, 4, 81, 36]",1
"[420, 27, 24, 10, 329, 496, 212, 4, 94, 12, 110, 51, 1687, 67, 13, 1, 245, 4, 35, 118, 1044, 3, 5, 212, 153, 3, 340, 314, 128, 170, 104, 27, 1927, 30, 179, 8, 133, 290]",0
"[32, 710, 314, 69, 2, 7, 23, 16, 1, 3, 121, 23, 730, 357, 185, 7, 38, 1311, 638, 160, 81, 36]",0
"[126, 189, 19, 108, 33, 2142]",1
"[85, 48, 13, 24, 107, 54, 79, 75, 376, 12, 236, 742, 111, 28, 30, 99, 7, 14, 1, 77]",0
"[248, 14, 9, 92, 167, 1, 83, 13, 21, 133, 4, 367, 8, 22]",0
"[7, 6, 16, 92, 20, 1, 3, 64, 66, 119, 127, 287, 1, 298, 5, 300, 281, 32, 295, 137, 611, 12, 165, 477, 127, 1383, 137]",0
"[53, 25, 40, 1, 3, 4, 25, 167, 28, 250, 256, 16, 377]",0
"[14, 33, 439, 439, 580, 106, 25, 8, 499, 178, 110, 225, 25, 108, 67, 186, 3, 128]",0
"[40, 1, 3, 31, 18, 8, 21, 27, 245, 8, 7, 31, 12, 708, 12, 140, 368, 142, 10, 440, 186, 204, 184, 11, 1014, 7, 204, 12, 102, 52, 9, 13, 1, 213, 184, 8, 85, 159, 132]",0
"[2, 13, 33, 7, 46, 60, 41, 4, 35, 137, 46, 212, 86, 210]",1
"[75, 39, 11, 75, 169, 40, 1, 100, 592, 985, 126, 75, 174, 108, 8, 33, 174, 39, 31, 16, 100, 20, 434, 22, 194, 1, 23, 4, 280, 11, 1689, 1623, 20, 370, 1922, 75]",0
"[16, 9, 126, 79, 40, 103, 196]",0
"[24, 122, 1, 83, 142, 115, 145, 15, 5, 1640, 5, 2145, 37, 101, 65, 35, 6, 243, 21, 90, 974, 2145, 217, 37, 103, 720, 698, 94, 2, 8]",0
"[70, 45, 82, 7, 53, 516, 8, 97, 1513, 45, 100]",0
"[32, 104, 657, 53, 25, 1, 229, 65, 803, 1324, 9, 47, 3, 65, 803, 1841, 1128, 970]",0
"[7, 246, 16, 24, 189, 14, 108, 447, 253, 50, 47, 160, 781]",1
"[45, 28, 109, 191, 254, 73, 169, 5, 344, 145, 823, 705, 507, 672, 28]",0
"[439, 98, 73, 26, 3, 84, 46, 45, 1825, 30, 6, 16, 18, 107, 140]",0
"[87, 22, 115, 19, 276, 10, 54, 50, 1, 3, 5, 64, 93, 5, 911, 74, 183, 218, 20, 429, 13, 2]",0
"[15, 8, 502, 28, 1, 3, 698, 98, 920, 15, 8, 175, 32, 44, 27, 5, 115, 263]",0
"[2, 8, 87, 441, 80, 53, 189, 8, 186, 93, 507, 63, 1, 186, 56, 86, 73, 272, 8, 20]",0
"[24, 1112, 8, 112, 651, 9, 972, 97, 32, 5, 907, 347, 7, 1, 4, 12, 1117]",0
"[122, 128, 122, 1, 83, 152, 25, 37, 105, 28, 30, 99, 311]",0
"[58, 200, 20, 27, 84, 22, 22, 201, 2, 8, 22, 15, 28, 45]",0
"[70, 45, 131, 1, 101, 231, 30, 6, 31, 284, 11]",0
"[95, 204, 12, 16, 25, 130, 47, 14, 14, 17, 19, 3, 5, 53, 590, 155, 98, 16, 154, 3, 534, 204, 25]",1
"[536, 51, 246, 17, 3, 4, 25, 12, 193, 81, 36, 27, 556, 21, 27, 24, 347, 93, 77, 46, 2, 493]",1
"[126, 32, 5, 44, 21, 433, 6, 16, 9, 99, 312, 312]",0
"[29, 26, 54, 50, 75, 5, 911, 256, 23, 5, 79, 26, 911, 7, 36, 58, 62, 323, 54, 50, 1, 911, 21, 69, 58]",0
"[1541, 24, 116, 41, 522, 5, 2, 42, 1015, 8, 5, 388, 201, 511, 17]",0
"[13, 85, 48, 2089, 137, 6, 31, 18, 140, 9, 29, 49, 102, 117, 26, 677, 35]",0
"[41, 126, 35, 82, 4, 50, 170, 3, 413, 153, 122, 14, 506]",0
"[112, 5, 322]",0
"[22, 15, 3, 213, 213, 169]",0
"[122, 22, 6, 15, 1, 3, 5, 263, 4, 105, 28]",0
"[124, 15, 6, 22, 160, 95, 4, 113, 979, 9, 662, 1, 5, 651, 47, 167, 163, 217, 30, 109, 14, 43, 4, 202, 97, 244, 95, 4, 5, 136, 30, 25, 8, 133]",0
"[33, 246, 86, 91, 2, 24, 280, 3, 5, 53, 25, 12, 23, 5, 4, 313, 34, 11, 246, 17, 135]",1
"[225, 17, 56, 35, 70, 17, 45, 30, 254, 99, 139, 15, 8, 22, 17]",0
"[134, 14, 64, 949, 9, 26, 3, 1947, 1251, 388]",0
"[29, 2, 24, 5, 80, 148, 384, 30, 109, 527, 34, 109, 191, 647, 188, 384, 61, 1, 196]",0
"[26, 6, 4, 50, 40, 466, 27, 139, 70, 257, 318, 289, 30, 99, 14]",0
"[22, 15, 28, 24, 12, 6, 5, 475, 4, 8, 39, 34, 252, 157, 191, 256, 5, 53]",0
"[29, 7, 23, 16, 11, 77, 1054, 1, 3, 19, 112, 186, 725, 408, 45, 28]",0
"[22, 15, 191, 527, 1, 198, 594, 8, 208, 131]",0
"[49, 177, 291, 61, 10, 44, 177, 30, 6, 7, 373, 374, 9, 49, 20, 92, 1535, 276, 23, 59, 18]",0
"[137, 343, 117, 248, 41, 4, 25, 94, 6, 198, 9, 244, 47, 26, 93, 25, 5, 88, 583]",0
"[40, 220, 53, 293, 27, 23, 152, 25, 12, 23, 4, 67, 17, 105, 8, 30, 6, 34, 191, 290]",0
"[23, 614, 24, 7, 168, 7, 6, 354, 65, 24, 142, 94, 34, 441, 97, 19, 128, 393, 39, 354, 21, 85, 210, 446, 32, 27]",0
"[2, 1440, 1440, 1, 3, 4, 88, 389, 210, 97, 183, 34, 621, 62]",0
"[32, 29, 1, 10, 657, 41, 940, 307, 222, 245, 10, 9, 13, 1, 10, 5, 496, 81, 36]",0
"[7, 36, 58, 200, 60, 276, 137, 4, 54, 178, 131, 131, 119, 101, 65, 613, 12, 5, 2, 19, 6, 94, 131, 131, 5, 357, 405, 119, 65, 12, 189, 2]",0
"[27, 2, 14, 73, 343, 1619, 126, 60, 178, 70, 45, 169, 19, 167, 28]",0
"[45, 28, 180, 442, 11, 11, 9, 87, 17, 126, 26, 10, 58, 898, 7, 36, 898, 26, 228, 60, 50, 95, 16]",0
"[79, 1, 97, 30, 109, 14]",0
"[29, 242, 13, 114, 17, 4, 42, 5, 2, 35, 13, 33, 1, 155, 86, 32, 240, 1158, 19, 836]",0
"[40, 63, 141, 7, 76, 31, 18, 9, 107, 677, 50, 112, 257, 28, 26, 196, 210, 183, 1, 5, 221, 21]",0
"[21, 306, 4, 19, 23, 1468, 221, 18, 181, 37, 45, 392, 61, 31, 18, 96]",0
"[2, 187, 76, 11, 16, 205, 23, 163, 25, 1, 3, 163, 1039, 218, 20, 2, 1536, 20]",0
"[232, 139, 20, 19, 420, 188, 73, 63, 24, 820, 2146, 8, 1, 3, 1617]",0
"[70, 45, 8, 126, 189, 75, 203, 47, 174]",0
"[2, 398, 23, 31, 18, 20, 45, 1, 548, 27, 11, 94, 2147, 817]",0
"[91, 24, 3, 92, 4, 25, 162, 425, 6, 193, 24, 309, 44]",1
"[4, 308, 879, 478, 112, 177, 13, 160]",1
"[49, 61, 3, 4, 50, 54, 396, 75, 420, 26, 6, 3, 108, 54, 50, 51, 319, 21]",0
"[23, 4, 50, 20, 39, 208, 109, 6, 254, 9, 195, 108, 208]",0
"[1, 358, 110, 2, 1981, 21, 72, 2, 8, 82, 4, 22, 367]",0
"[40, 114, 17, 101, 705, 507, 672, 30, 90, 202, 19, 68, 68, 97, 17]",0
"[500, 98, 6, 11, 49, 45, 43, 481, 481, 12, 23, 31, 57, 71, 44, 84, 76, 45, 124, 349]",0
"[32, 5, 44, 27, 2, 8, 201, 8, 365, 82, 7, 53, 82, 5, 90, 1, 3, 64, 25, 8, 173, 7, 36, 58]",0
"[22, 15, 26, 21, 4, 25, 135, 110, 225, 1314, 117, 22, 17]",0
"[150, 6, 244, 156, 56, 15, 19, 45, 8, 161, 156, 197, 26, 49, 45, 156, 369, 1844]",0
"[105, 163, 163, 28, 30, 6, 11]",0
"[36, 58, 200, 22, 285, 4, 127, 37, 45, 95, 6, 11, 30]",0
"[656, 17, 4, 1, 317, 10, 12, 97, 316, 18]",0
"[142, 22, 4, 35, 333, 12, 68, 38, 208, 28]",0
"[342, 15, 112, 208, 26, 20, 15, 97]",0
"[2, 87, 45, 28, 31, 18, 303, 12, 223, 9, 37, 45, 28, 85, 48, 2, 1, 739, 58, 200, 87]",0
"[2, 174, 105, 118, 19, 15, 22]",0
"[769, 13, 14, 76, 230, 17, 4, 8, 1, 558, 558, 1, 171, 481, 481, 26, 258, 53, 2, 13, 573, 133, 128, 128]",1
"[187, 105, 8, 112, 67, 110, 225, 20, 23, 4, 42]",0
"[2, 13, 14, 17, 108, 8, 14, 8, 106, 309, 44, 158]",1
