review_token,aspects
"[87, 17, 126, 66, 75, 26, 1, 358, 183, 1, 255, 76]","[1, 0, 0, 1]"
"[31, 18, 268, 234, 1, 3, 5, 484, 65, 658, 42, 4, 39, 34, 185, 74]","[0, 1, 0, 1]"
"[160, 33, 77, 41, 64, 66, 149, 409, 19, 520]","[0, 0, 0, 1]"
"[41, 263, 232, 41, 78, 1691, 65, 136, 35, 735, 86, 246, 8, 916, 5, 283, 344, 135]","[0, 0, 0, 1]"
"[13, 85, 132, 23, 11, 18, 96, 34, 52, 1, 3, 1, 426, 28]","[0, 1, 0, 0]"
"[106, 9, 104, 21, 72, 120, 42, 8, 308, 1, 41, 120, 130]","[0, 0, 1, 1]"
"[32, 41, 562, 309, 1004, 130, 72, 19, 47, 179, 1231, 47, 32, 104, 21, 376, 12, 130, 103, 1444, 19, 19, 179, 12, 587, 1444, 19, 179, 172, 214, 145, 103, 19, 5, 136, 10, 959, 81, 36]","[0, 0, 1, 0]"
"[122, 174, 2, 13, 213, 169, 239, 54, 79, 30, 6, 11, 18, 96, 491]","[1, 0, 0, 1]"
"[32, 27, 41, 15, 8, 655]","[0, 0, 1, 0]"
"[257, 16, 883, 1799, 9, 113, 121, 13, 526, 670, 49, 20, 102, 41, 501, 16, 140]","[0, 1, 0, 0]"
"[32, 43, 35, 3, 590, 72, 269, 7, 36, 58]","[1, 0, 0, 0]"
"[6, 16, 37, 1, 3, 4]","[0, 1, 0, 0]"
"[1, 3, 31, 18, 45, 28, 107, 23, 31, 18, 57]","[1, 0, 0, 0]"
"[276, 79, 33, 118, 26, 151, 567, 42]","[1, 0, 0, 0]"
"[2, 13, 14, 48, 9, 71, 14, 1, 10, 15, 190]","[0, 0, 1, 1]"
"[11, 8, 192, 17, 477, 127, 169, 483, 39, 11, 124, 17, 76]","[1, 1, 0, 1]"
"[33, 129, 86, 66, 12, 193, 137, 3, 64, 136]","[0, 0, 1, 1]"
"[32, 27, 15, 8, 94, 201, 21, 133, 10, 15, 32, 5, 78, 15]","[0, 0, 1, 0]"
"[15, 22, 17, 1, 3, 5, 270, 339]","[0, 0, 1, 0]"
"[419, 8, 201, 18, 212, 144, 5, 104, 21, 15, 8, 17]","[1, 0, 1, 1]"
"[52, 6, 134, 9, 1, 1, 3, 199, 251, 18, 303, 26, 31, 27, 275, 20, 369, 369, 262, 20]","[0, 1, 0, 1]"
"[75, 346, 890, 385, 1854, 75, 927, 75, 1806, 934, 93, 280, 26, 10, 75, 203, 44, 76, 158]","[0, 0, 1, 1]"
"[13, 40, 1, 3, 64, 1620, 387, 27, 30, 6, 176, 18, 9, 66, 119, 92, 5, 1037]","[1, 0, 0, 0]"
"[6, 18, 268, 40, 1, 59, 27, 30, 6, 102, 52, 32, 596]","[0, 1, 0, 0]"
"[6, 16, 88, 67, 61, 3, 4, 41, 128, 13, 1, 3, 142, 115]","[1, 0, 0, 0]"
"[23, 4, 209, 42, 228, 23, 4, 15, 117, 113, 144, 15, 2178, 1, 144, 144, 412, 197]","[0, 0, 1, 1]"
"[6, 31, 18, 1123, 37, 2, 238, 238, 28]","[1, 0, 0, 0]"
"[22, 204, 25, 8, 126, 189, 47, 14]","[1, 0, 1, 0]"
"[138, 6, 102, 9, 5, 2, 49, 207, 11]","[0, 1, 0, 0]"
"[99, 112, 118, 26, 253, 50, 269, 26, 385, 458]","[1, 0, 0, 0]"
"[99, 238, 30, 6, 57]","[1, 0, 0, 0]"
"[29, 1, 405, 75, 203, 32, 5, 44, 21, 27, 132, 383]","[0, 0, 1, 1]"
"[2, 13, 14, 22, 15, 38, 67, 15, 8]","[0, 0, 1, 1]"
"[286, 76, 158, 56, 189, 14, 271, 14, 109, 97, 630, 157, 38, 71, 44, 21, 27]","[1, 0, 0, 1]"
"[6, 31, 18, 57, 40, 92, 252, 117, 102]","[0, 1, 0, 0]"
"[184, 11, 305, 1244, 19, 792, 1, 10, 38, 273, 41, 199, 215, 31]","[0, 1, 0, 0]"
"[760, 501, 16, 275, 377, 41, 287, 12, 33, 1334]","[0, 1, 1, 1]"
"[2, 13, 33, 172, 3, 4, 149, 66, 12, 151]","[0, 0, 1, 1]"
"[7, 6, 31, 18, 89, 2051, 40, 49, 61, 57, 27, 154, 30, 18, 6, 59]","[0, 1, 0, 0]"
"[6, 31, 18, 96, 40, 1, 101, 27, 19, 1, 3, 77, 47]","[0, 1, 0, 0]"
"[134, 14, 73, 78, 123, 32, 5, 123, 489]","[1, 0, 0, 1]"
"[142, 115, 21, 15, 38, 22, 17, 19, 45]","[1, 0, 1, 0]"
"[14, 5, 24, 10, 857, 415, 51, 2179, 38, 51, 3, 1341, 2179, 5, 24]","[0, 0, 1, 1]"
"[480, 6, 31, 222, 82, 5, 610, 219, 9, 299, 90, 35, 92, 1, 3, 4, 491, 842, 13, 31, 205, 37, 365, 43, 391, 94, 2171]","[1, 0, 0, 1]"
"[2, 33, 560, 43, 4, 75, 20, 1, 3]","[1, 0, 0, 1]"
"[2, 601, 156, 23, 11, 40, 502, 6, 466, 2, 8, 104, 502, 601, 601, 601]","[1, 0, 0, 1]"
"[80, 16, 52, 6, 464, 9, 18, 606, 1, 3]","[0, 1, 0, 0]"
"[2, 11, 1, 133]","[0, 1, 0, 1]"
"[23, 199, 11, 30, 52, 134, 38, 1, 3]","[0, 1, 0, 0]"
"[5, 44, 72, 154, 2, 8, 1, 3, 5, 152, 56, 86]","[1, 0, 0, 1]"
"[46, 45, 169, 131, 131, 547, 274]","[1, 0, 0, 0]"
"[125, 22, 15, 19, 112, 45]","[1, 0, 1, 0]"
"[58, 8, 7, 104, 20, 120, 143, 234, 6, 1, 10, 10, 2, 13]","[0, 0, 1, 1]"
"[63, 210, 176, 141, 114, 101, 74, 17, 156, 30, 156, 6, 67, 17, 34, 24]","[0, 1, 0, 1]"
"[35, 1, 3, 152, 6, 149, 80, 5, 161, 1, 3]","[1, 0, 0, 0]"
"[13, 121, 14, 41, 5, 507, 4, 617, 22, 15, 7, 49, 653]","[0, 0, 0, 1]"
"[15, 22, 110, 118, 1, 3, 4, 339]","[1, 0, 1, 1]"
"[14, 40, 2, 26, 442, 1000, 23, 104, 465, 587, 1767, 72, 145, 5, 24, 73, 10, 56, 309, 1463, 20, 340, 47, 72, 104, 1424]","[0, 0, 1, 1]"
"[6, 31, 18, 28, 6, 166, 704, 89, 1960, 341, 11, 219, 52, 47, 6, 65, 102, 671, 37, 8, 1, 59, 59]","[0, 1, 0, 0]"
"[26, 3, 5, 43, 1, 16, 20, 86, 18, 20, 38, 1, 39, 11, 498, 140]","[0, 1, 0, 0]"
"[125, 22, 15, 8, 38, 1, 230, 4]","[0, 0, 1, 1]"
"[187, 13, 13, 21, 306, 306, 4, 15, 6, 103, 15, 808, 282, 368, 352, 78, 72, 518, 518, 15]","[0, 0, 1, 1]"
"[15, 148, 22, 19, 45, 28, 28, 32, 44, 157, 366, 197, 2]","[1, 0, 1, 1]"
"[2, 78, 873, 239, 51, 53, 25, 30, 6, 131, 235, 716, 580, 78, 873, 17]","[1, 0, 0, 1]"
"[11, 8, 141, 63, 151, 335, 5, 582, 402, 414, 5, 582, 34, 32, 235, 28, 351, 32, 78, 30, 32, 10, 205, 69, 5, 251, 161, 103, 62, 151, 544, 184, 11, 8]","[0, 1, 0, 0]"
"[74, 17, 56, 2, 13, 30, 49, 10, 18, 4, 140, 358, 23, 4, 2180, 860, 181, 6, 218, 2180, 860, 30, 6, 147, 291, 10, 254, 147, 63, 218]","[0, 0, 1, 1]"
"[174, 99, 14, 189, 92, 87, 4, 50, 39, 11, 183, 143]","[1, 1, 0, 1]"
"[40, 63, 10, 15, 27, 103, 4, 42, 245, 308, 244, 26, 10, 15]","[0, 0, 1, 1]"
"[2, 24, 33, 14, 19, 172, 170, 3, 38, 71, 14, 21]","[0, 0, 0, 1]"
"[2, 24, 106, 17, 66, 423, 126, 189, 160, 1697, 155, 34, 2, 24]","[1, 0, 1, 1]"
"[2, 55, 13, 145, 6, 31, 18, 57, 28, 34, 847, 38, 154, 9, 82, 23, 4, 25, 1, 3, 138, 47, 6, 65, 102, 85, 48]","[0, 1, 0, 1]"
"[13, 2, 79, 308, 14, 630, 27, 439, 957]","[0, 0, 0, 1]"
"[14, 2, 22, 12, 3, 5, 371, 873, 322, 350, 7]","[0, 0, 0, 1]"
"[1280, 62, 132, 6, 176, 88, 11, 426, 9, 375, 207, 11]","[0, 1, 0, 1]"
"[326, 294, 32, 36, 657, 212, 152, 27]","[1, 0, 0, 0]"
"[2, 14, 9, 162, 17, 70, 45, 30, 99, 7, 505, 795, 328, 1277]","[1, 0, 0, 1]"
"[3, 79, 75, 775, 253, 50, 47, 12, 749]","[0, 0, 1, 0]"
"[38, 456, 4, 75, 75, 1418]","[0, 0, 1, 0]"
"[15, 8, 20, 100, 82, 6, 53, 39, 176, 57, 62]","[0, 1, 0, 0]"
"[470, 35, 7, 6, 16, 91, 184, 11, 265, 774, 9, 112, 235, 328, 32, 504, 432, 8, 29]","[0, 1, 0, 0]"
"[18, 16, 49, 10, 145, 45, 28, 64, 50, 116, 5, 44]","[1, 0, 0, 1]"
"[2, 12, 33, 87, 22, 15]","[0, 0, 1, 1]"
"[2, 8, 6, 14, 73, 12, 308, 51, 1380, 94, 22, 17, 787, 15]","[0, 0, 1, 1]"
"[247, 1442, 388, 75, 15, 8, 487, 618, 357, 185, 30, 6, 16, 223]","[0, 0, 1, 0]"
"[6, 11, 151, 52, 407, 52, 6, 78, 9, 40, 49, 146, 59, 85, 48, 1, 3, 4]","[0, 1, 0, 0]"
"[260, 28, 126, 99, 121, 4, 50]","[1, 0, 0, 0]"
"[70, 238, 276, 54, 30, 99, 6, 14, 93, 11, 195, 2, 422, 851]","[1, 1, 0, 1]"
"[112, 105, 30, 109, 527, 250, 23, 16, 223, 183, 448, 149]","[1, 0, 0, 1]"
"[170, 337, 22, 194, 60, 377, 19, 456, 515, 109, 8, 14]","[1, 1, 0, 0]"
"[22, 15, 23, 204, 16, 105, 28]","[1, 0, 1, 0]"
"[46, 118, 19, 125, 22, 15, 8]","[1, 0, 1, 0]"
"[54, 79, 70, 105, 30, 99, 14]","[1, 0, 0, 0]"
"[132, 51, 46, 48, 56, 2, 13, 201, 51, 46, 4, 333, 8, 5, 136, 9, 51, 71, 46, 25, 909, 162, 8, 5, 136, 103, 1, 10, 25, 909, 12, 23, 261, 4]","[0, 0, 1, 0]"
"[2, 8, 14, 17, 43, 12, 70, 1122, 42, 56, 1690]","[0, 0, 0, 1]"
"[33, 87, 35, 1, 3, 5, 152, 9, 117, 261, 119, 144, 85, 48, 316, 117, 51]","[1, 0, 0, 1]"
"[125, 22, 15, 38, 4, 15, 228, 24]","[0, 0, 1, 0]"
"[1026, 83, 1, 3, 152, 22, 15, 35, 8, 208, 28, 110, 436]","[1, 0, 1, 1]"
"[190, 45, 101, 34, 296, 76, 150, 92, 1, 3]","[1, 0, 0, 1]"
"[6, 11, 9, 18, 49, 61, 59, 74, 33]","[0, 1, 0, 1]"
"[2, 103, 480, 11, 43, 79, 82, 79, 37, 45]","[1, 0, 0, 1]"
"[125, 22, 15, 54, 50, 125, 452]","[0, 0, 1, 0]"
"[171, 31, 18, 303, 369, 227, 60, 92, 22, 25, 12, 1, 3, 5, 4, 19, 5, 92]","[1, 0, 0, 0]"
"[29, 143, 56, 237, 1, 10, 62, 30, 10, 9, 29, 63, 6, 1, 10, 7, 38, 33, 74]","[0, 0, 1, 1]"
"[173, 2181, 73, 1061, 58, 393, 60, 2, 35, 1, 10, 25, 259, 20, 55, 1, 10, 147, 62, 148]","[0, 0, 1, 1]"
"[15, 125, 22, 30, 6, 96, 10]","[0, 0, 1, 0]"
"[106, 4, 8, 170, 1, 22, 15, 27, 132, 7, 36, 58]","[0, 0, 1, 1]"
"[30, 88, 6, 99, 14, 9, 92, 466, 28, 26, 4, 250]","[1, 0, 0, 1]"
"[4, 42, 38, 71, 226, 19, 246, 170, 556, 28, 612]","[0, 0, 0, 1]"
"[55, 6, 31, 18, 268, 153, 3, 4, 267, 299, 6, 31, 23, 4, 37, 287, 13, 1, 298, 10, 300, 264, 55, 213, 5, 336, 1180, 408, 977, 476, 183, 937, 20, 241, 95, 12, 43, 31, 18, 268]","[1, 1, 0, 1]"
"[314, 598, 184, 11, 278, 7, 61, 59, 119, 30, 7, 6, 11, 8]","[0, 1, 0, 0]"
"[2, 43, 4, 226, 226, 18, 49, 781]","[1, 1, 0, 0]"
"[25, 14, 48, 9, 11, 192, 47, 5, 484, 65, 42, 188, 213, 28, 231, 12, 5, 42, 188, 1, 3, 5, 316, 34, 231, 137, 169, 231, 1015, 36, 615, 98]","[1, 1, 1, 1]"
"[2, 1, 83, 7, 6, 286, 327, 43, 31, 18, 1, 59, 59, 30, 7, 6, 199, 11]","[0, 1, 0, 1]"
"[7, 78, 58, 60, 70, 45, 4, 127, 41, 116, 383, 44, 126]","[1, 0, 0, 1]"
"[246, 48, 10, 35, 43, 4, 123, 122, 226]","[1, 0, 1, 1]"
"[1044, 16, 9, 234, 231, 73, 3, 535, 27, 1, 38, 76]","[1, 0, 0, 0]"
"[266, 14, 27, 154, 13, 48, 43, 4, 35, 12, 2097, 41, 137, 12, 1, 3, 4, 5, 42]","[0, 0, 0, 1]"
"[106, 7, 46, 4, 42, 9, 26, 15, 1, 10, 71, 106, 431]","[0, 0, 1, 1]"
"[33, 129, 41, 4, 50]","[0, 0, 0, 1]"
"[2, 308, 233, 12, 317, 10, 95, 161, 90, 37, 28, 1, 354]","[1, 0, 0, 1]"
"[59, 18, 114, 17, 231, 61, 5, 426, 30, 291, 3]","[0, 1, 0, 0]"
"[173, 27, 51, 320, 62, 13, 2, 1, 57, 181, 234, 39, 11, 659, 51, 36, 58, 173, 27, 228, 7, 1, 3, 11, 9, 51, 320, 13, 2, 1, 11, 86, 21, 173, 27]","[0, 1, 0, 1]"
"[178, 70, 167, 30, 109, 97]","[1, 0, 0, 0]"
"[23, 11, 16, 57, 235, 28, 1, 83, 17]","[1, 0, 0, 1]"
"[78, 14, 1144, 1, 3, 1802, 35, 65, 803, 185]","[1, 0, 0, 1]"
"[5, 24, 4, 211, 17, 126, 47, 14, 179, 340, 56, 25, 172]","[1, 0, 1, 1]"
"[2, 1, 14, 145, 315, 6, 118, 214, 98, 69, 251, 18, 6, 22, 15, 8, 32, 27, 5, 14, 21]","[1, 0, 1, 1]"
"[33, 377, 19, 126, 19, 7, 416, 28, 10, 260, 27]","[0, 1, 0, 1]"
"[78, 98, 260, 115, 12, 107, 140, 112, 186]","[1, 0, 0, 0]"
"[2, 14, 280, 64, 209, 209, 415, 26, 193, 38, 3, 64, 21, 5, 2, 13]","[0, 0, 1, 1]"
"[16, 96, 49, 10, 15, 28]","[0, 0, 1, 0]"
"[13, 85, 7, 6, 31, 18, 88, 223, 9, 37, 1, 59, 18, 8, 32, 383, 1274, 132]","[0, 1, 0, 0]"
"[29, 11, 151, 1244, 6, 1, 298, 5, 184, 11]","[0, 1, 0, 0]"
"[1, 3, 164, 147, 61, 32, 260, 21]","[0, 0, 1, 1]"
"[39, 16, 62, 69, 3, 4, 195, 1, 3, 34, 18, 252, 27, 132]","[0, 1, 0, 0]"
"[2, 12, 33, 77, 41, 4, 93, 25, 46]","[0, 0, 0, 1]"
"[2, 232, 12, 359, 19, 3, 232, 5, 121, 286]","[0, 0, 0, 1]"
"[156, 31, 307, 5, 1379, 1, 3, 5, 34, 160, 156, 251, 138, 341, 336, 82, 23, 11, 235, 160, 156, 251, 52, 235, 47, 26, 1, 43, 4, 324, 244, 17, 13, 2, 369, 369, 262]","[0, 1, 0, 1]"
"[128, 13, 377, 17, 18, 57, 229, 205, 3, 4, 50, 2182, 8, 19, 381, 4, 42, 2182, 8, 81, 36, 416, 10, 430, 388, 2183, 21, 81, 36]","[0, 1, 0, 1]"
"[2, 14, 17, 51, 3, 64, 509, 509, 12, 51, 46, 5, 2, 24]","[0, 0, 0, 1]"
"[14, 2, 9, 125, 22, 15]","[0, 0, 1, 1]"
"[2, 13, 51, 46, 29, 51, 46, 60, 3, 4, 12, 151, 1, 343, 21, 4, 5, 42]","[0, 0, 1, 1]"
"[125, 22, 15, 38, 244, 43, 53, 47]","[0, 0, 1, 1]"
"[67, 27, 121, 5, 53, 30, 99, 191, 8, 527]","[1, 0, 0, 0]"
"[1, 83, 55, 55, 28, 51, 23, 149, 21, 60, 238, 37, 10, 15, 28, 111, 28, 9, 5, 24, 194, 68, 1, 30, 185, 261, 1, 29, 29]","[1, 0, 1, 1]"
"[22, 15, 20, 48, 32, 916, 27, 41, 15]","[0, 0, 1, 1]"
"[6, 2184, 6, 16, 252, 820, 9, 49, 45, 20]","[1, 0, 0, 0]"
"[6, 31, 18, 88, 9, 4, 5, 2, 37, 1, 3, 37, 180, 52, 407, 7]","[1, 0, 0, 1]"
"[29, 1, 3, 88, 30, 7, 727, 128, 13, 31, 18, 8, 499, 1, 3, 77, 1, 26, 1, 3, 27, 224, 13, 21, 227, 7]","[0, 1, 0, 0]"
"[1, 3, 79, 4, 127, 5, 301, 2, 1, 77]","[0, 0, 1, 1]"
"[79, 50, 634, 182, 12, 68, 6, 136, 49, 973, 352, 104, 25, 69, 72]","[1, 0, 1, 1]"
"[284, 11, 91, 66, 247, 447, 12, 167, 276, 388]","[1, 0, 0, 0]"
"[14, 9, 162, 26, 23, 4, 1252, 1411, 39, 16, 19, 11]","[0, 1, 0, 1]"
"[454, 13, 172, 48, 1614, 108, 54, 75, 203, 172, 172, 172]","[0, 0, 1, 1]"
"[14, 17, 76, 9, 55, 1, 93, 35, 100, 27, 32, 129, 460, 27, 154]","[0, 1, 0, 1]"
"[6, 22, 15, 67, 17, 19, 677, 1, 83, 1077, 435, 2185]","[1, 0, 1, 0]"
"[24, 45, 28, 276, 7, 264, 4, 54, 253, 50, 33, 111]","[1, 0, 0, 1]"
"[173, 29, 24, 7, 23, 4, 40, 1, 3, 677, 21, 30, 245, 211, 17, 2, 13]","[1, 0, 0, 0]"
"[122, 5, 115, 40, 120, 8, 214, 27, 228, 8, 104, 71, 14, 40, 1179, 27]","[0, 0, 1, 1]"
"[2, 13, 33, 77, 41, 4, 50, 25, 19, 292]","[0, 0, 1, 1]"
"[7, 6, 59, 18, 88, 96, 9, 29, 1, 10, 188, 12, 3, 7, 4]","[0, 1, 0, 0]"
"[46, 17, 4, 5, 136, 25, 8, 14]","[0, 0, 1, 1]"
"[225, 17, 56, 2, 13, 23, 11, 40, 114, 17, 85, 48]","[0, 1, 0, 1]"
"[24, 33, 14, 7, 33, 46, 158]","[0, 0, 0, 1]"
"[2, 13, 33, 118, 17, 19, 26, 224, 49, 10, 271]","[1, 0, 0, 0]"
"[11, 88, 6, 199, 437, 18, 88, 61, 47, 59]","[0, 1, 0, 0]"
"[1090, 1131, 80, 9, 5, 2, 1090, 235, 10, 328, 12, 3, 129, 746]","[0, 1, 0, 0]"
"[7, 58, 497, 24, 8, 14, 17, 39, 565, 53, 2, 24, 9, 135, 32, 101, 237, 380, 42, 56, 143, 27, 154, 32, 26, 3, 7, 110, 58, 27, 32]","[0, 0, 1, 1]"
"[17, 109, 95, 14, 290, 30, 43, 4, 208, 76, 103, 109, 5, 1698]","[1, 0, 0, 1]"
"[173, 132, 58, 153, 212, 5, 331, 41, 912, 32, 48, 132, 17, 32, 263, 65, 912]","[0, 0, 1, 1]"
"[6, 11, 12, 96, 19, 268, 49, 20, 41, 4, 25, 45, 124]","[1, 0, 0, 0]"
"[29, 48, 26, 4, 70, 111, 32, 72, 5, 44, 21]","[1, 0, 0, 1]"
"[14, 17, 2, 659, 7, 36, 58]","[0, 0, 0, 1]"
"[29, 2, 13, 112, 105, 2186, 28, 30, 7, 236, 576, 1143, 97, 20, 29, 82, 5, 24, 105, 28, 39, 383, 5, 150, 13, 99, 24, 566, 117, 20]","[1, 0, 0, 0]"
"[32, 11, 8, 5, 177, 62, 51, 318, 558, 23, 221, 16]","[0, 1, 0, 1]"
"[81, 36, 43, 4, 12, 359, 19, 232, 24, 612, 28, 19, 28, 556]","[0, 0, 1, 1]"
"[126, 160, 73, 22, 15]","[1, 0, 1, 0]"
"[24, 70, 118, 60, 109, 1, 311]","[1, 0, 0, 0]"
"[14, 9, 26, 109, 87, 256, 45]","[1, 0, 0, 1]"
"[65, 136, 60, 10, 292, 2187, 8, 170, 104, 123, 21, 89, 463, 956]","[0, 0, 1, 0]"
"[2, 13, 33, 77, 41, 4, 50, 19, 68, 68, 81, 36, 2, 35]","[0, 0, 1, 1]"
"[160, 48, 9, 22, 15, 8, 32, 72, 84, 10, 15, 141, 38]","[0, 0, 1, 1]"
"[46, 17, 91, 2, 13, 1, 10, 15, 19, 367]","[1, 0, 1, 1]"
"[4, 127, 20, 11, 510, 2, 1164, 39, 26, 43, 130, 100, 20, 56, 300, 169, 40, 1249, 1431, 1431, 6, 13, 2]","[0, 1, 0, 1]"
"[246, 77, 2, 35, 170, 65, 348, 71, 44, 21, 81, 36]","[0, 0, 0, 1]"
"[14, 17, 159, 2, 9, 3, 1, 5, 100, 201, 114, 26, 23, 4]","[0, 1, 0, 1]"
"[14, 9, 12, 69, 53, 26, 23, 4, 293, 67, 105, 8, 27]","[1, 0, 0, 1]"
"[26, 3, 7, 116, 54, 50, 130, 39, 10, 329, 100, 3, 1]","[0, 1, 0, 0]"
"[343, 44, 70, 45, 118, 47]","[1, 0, 0, 1]"
"[32, 3, 5, 288, 21, 13, 15, 22, 17]","[0, 0, 1, 1]"
"[22, 15, 69, 47, 4, 15, 21, 15, 21, 244, 38]","[0, 0, 1, 1]"
"[51, 76, 317, 53, 24, 13, 9, 82, 4, 70, 384, 1315, 384, 2188, 7, 218, 201, 29, 95, 1, 46, 433, 235, 806, 287, 28]","[1, 0, 0, 1]"
"[1, 83, 30, 6, 5, 31, 12, 96, 9, 49, 20, 1, 3, 5, 4, 21, 396, 250, 150]","[0, 1, 0, 1]"
"[70, 45, 19, 22, 15]","[1, 0, 1, 0]"
"[1, 5, 215, 11, 52, 6, 78]","[0, 1, 0, 0]"
"[31, 18, 5, 361, 1, 274, 91, 35, 33, 250]","[0, 1, 0, 1]"
"[32, 104, 1096, 482, 113, 413]","[1, 0, 0, 0]"
"[14, 9, 242, 242, 13, 70, 105, 382, 38, 111, 17]","[1, 0, 0, 1]"
"[33, 784, 41, 5, 38, 550, 232, 19, 134, 123]","[0, 0, 1, 1]"
"[2, 63, 790, 571, 2, 1, 77, 195, 13, 35, 8, 1, 3, 64, 2151, 21, 195, 12, 110, 2, 13, 398, 1, 10, 1022]","[0, 1, 1, 1]"
"[81, 36, 35, 91, 10, 2, 35, 7, 166, 4, 50, 54, 79]","[0, 0, 1, 1]"
"[33, 129, 41, 4, 387, 900, 121, 5, 289]","[0, 0, 1, 1]"
"[2, 83, 563, 145, 41, 4, 19, 68, 68, 20, 39, 31, 57, 30, 193, 4, 5, 42, 715, 20, 84, 258, 53, 2, 233, 13]","[0, 1, 0, 1]"
"[61, 155, 432, 29, 572, 42, 1, 3, 54, 29, 39, 4, 1006, 81, 36]","[0, 0, 1, 1]"
"[2, 1, 83, 7, 6, 31, 96, 5, 185, 96, 5, 1036, 1]","[0, 1, 0, 1]"
"[180, 156, 6, 11, 9, 4, 742, 69, 216, 213, 169, 82, 5, 90, 21, 10, 272, 1025, 16, 135, 156, 6, 11, 85, 48, 159, 35]","[1, 1, 0, 1]"
"[6, 1374, 18, 223, 34, 541, 97, 616, 61, 171, 16, 24, 538, 62, 964]","[1, 0, 0, 1]"
"[49, 46, 131, 1, 3, 4, 45, 126, 189, 6, 14]","[1, 0, 0, 0]"
"[15, 12, 166, 5, 35, 33, 22, 19, 94, 33, 111]","[0, 0, 1, 1]"
"[13, 85, 48, 40, 1, 3, 31, 151, 52, 141, 17, 63, 23, 16]","[0, 1, 0, 0]"
"[213, 169, 22, 15, 35, 102]","[1, 0, 1, 0]"
"[81, 36, 17, 41, 2, 24, 8, 33, 129, 41, 2189, 12, 264, 450]","[0, 0, 0, 1]"
"[124, 645, 455, 51, 99, 97, 9, 79, 253, 50, 152, 28]","[1, 0, 0, 1]"
"[242, 242, 13, 111, 28, 110, 1, 230, 4, 8, 1287]","[1, 0, 0, 1]"
"[29, 79, 396, 75, 1, 3, 28, 229, 189, 20]","[1, 0, 0, 0]"
"[32, 948, 15, 8, 125, 22]","[0, 0, 1, 0]"
"[173, 27, 7, 73, 36, 58, 26, 3, 2, 8, 5, 44, 248, 80, 26, 6, 97, 7, 2190, 58]","[1, 0, 0, 1]"
"[408, 1, 311, 1084, 26, 595, 4, 37, 257, 167]","[1, 0, 0, 1]"
"[29, 322, 143, 8, 1, 10, 27, 55, 7, 195, 12, 1, 10, 162, 17, 30, 143, 22, 25, 14]","[0, 0, 1, 0]"
"[11, 34, 52, 8, 1, 3, 5, 204]","[0, 1, 0, 0]"
"[82, 23, 354, 65, 231, 48, 6, 990, 9, 189, 1, 186]","[1, 0, 0, 0]"
"[2, 8, 14, 73, 204, 42, 8, 259, 1, 10, 1012, 339]","[0, 0, 1, 1]"
"[44, 73, 1686, 118, 1, 119, 128, 108]","[0, 0, 1, 1]"
"[553, 133, 37, 167, 1, 83, 30, 79, 5, 202, 97, 1093, 47, 87, 17, 204, 36, 19]","[1, 0, 0, 0]"
"[2, 1, 10, 392, 190, 11, 144, 94, 684, 339, 1, 343, 11, 39, 1445, 34, 22, 194, 1167, 12, 43, 2, 635, 205, 175, 1262, 4, 12, 244, 43, 16]","[1, 1, 0, 1]"
"[29, 351, 147, 6, 108, 351, 216, 234, 142, 90, 93, 147, 251, 73, 1073, 216, 20, 32, 72, 44, 21]","[0, 0, 1, 1]"
"[22, 15, 89, 214, 25, 8]","[0, 0, 1, 0]"
"[388, 416, 7, 66, 42, 8, 1323, 21, 406, 42, 120, 12, 7, 207, 269, 170, 841, 44, 636, 379, 81, 36]","[0, 0, 1, 0]"
"[58, 200, 20, 87, 2, 63, 15, 71, 409, 6, 118, 22, 15, 21, 510, 2, 480]","[1, 0, 1, 1]"
"[7, 6, 199, 11, 80, 49, 1, 3, 90, 38, 1, 3, 4, 310, 324, 1, 83, 24]","[0, 1, 0, 1]"
"[29, 120, 42, 8, 1, 123, 62, 82, 34, 2, 13, 123, 120, 8, 9, 63, 1, 123]","[0, 0, 1, 0]"
"[32, 72, 13, 272, 100, 9, 5, 146, 11, 85, 48, 35, 1, 739, 58, 200]","[0, 1, 0, 1]"
"[32, 72, 154, 21, 179, 350, 289, 12, 498, 145, 218, 325, 325, 10, 350, 289, 1566, 48, 51, 165, 4, 25, 25, 814, 62, 154, 73, 94, 12, 1, 10]","[0, 0, 1, 0]"
"[14, 17, 2, 24, 13, 220, 51, 320, 573, 144, 117, 181, 234, 1, 72, 81, 36, 6, 2, 24, 38, 51, 3, 4, 179, 415, 51, 81, 36]","[1, 0, 1, 1]"
"[29, 1, 10, 11, 57, 34, 52, 7, 154, 30, 6, 516, 69, 23, 4, 50, 127, 130, 39, 11]","[0, 1, 0, 0]"
"[35, 195, 10, 44, 158]","[0, 0, 0, 1]"
"[123, 463, 4, 232, 786, 720, 766]","[0, 0, 1, 0]"
"[15, 33, 111, 19, 110, 45]","[1, 0, 1, 0]"
"[13, 2, 87, 17, 30, 7, 69, 53, 6, 22, 15, 1699]","[0, 0, 1, 1]"
"[106, 2, 38, 3, 4, 75, 346]","[0, 0, 1, 1]"
"[1, 133, 147, 5, 179, 1, 254, 82, 4, 42, 131, 131, 120]","[1, 0, 1, 1]"
"[85, 7, 39, 16, 89, 1615, 7, 46, 2, 9, 29, 1, 3, 5, 90, 39, 16, 62, 26, 411, 85, 210, 11, 8]","[0, 1, 0, 0]"
